id,rtt_ms,jitter_ms
5200,1.2048,0.495398
5201,1.4745,0.269699
5202,5.35909,3.88459
5203,4.67509,0.683998
5204,1.1623,3.51279
5205,0.880199,0.282099
5206,2.1075,1.2273
5207,1.618,0.489499
5208,1.5953,0.0227
5209,2.559,0.963699
5210,3.55489,0.995897
5211,3.03799,0.516899
5212,2.574,0.463999
5213,1.2376,1.3364
5214,1.3094,0.0718
5215,1.2141,0.0953
5216,0.931798,0.2823
5217,1.1907,0.2589
5218,2.1889,0.998197
5219,1.5162,0.672698
5220,1.22,0.296199
5221,1.3865,0.166499
5222,4.63629,3.24979
5223,4.03579,0.600499
5224,3.38939,0.646398
5225,1.4147,1.9747
5226,1.4766,0.0619
5227,1.4933,0.0167
5228,2.87859,1.3853
5229,2.6982,0.1804
5230,2.51799,0.1802
5231,1.6706,0.847398
5232,1.08,0.590599
5233,0.769899,0.310099
5234,1.3226,0.552699
5235,1.1241,0.1985
5236,0.938898,0.1852
5237,1.1141,0.1752
5238,1.1302,0.0161
5239,0.880898,0.2493
5240,1.1501,0.2692
5241,1.3564,0.206299
5242,1.2381,0.1183
5243,1.4961,0.258
5244,1.2783,0.2178
5245,1.2407,0.037599
5246,1.5032,0.2625
5247,2.3474,0.844198
5248,8.43068,6.08329
5249,8.50098,0.0703
5250,7.25969,1.2413
5251,4.65929,2.60039
5252,1.9679,2.6914
5253,1.5569,0.410999
5254,1.5117,0.0452
5255,1.418,0.093699
5256,1.3754,0.0426
5257,1.2113,0.164101
5258,1.2201,0.008801
5259,0.803098,0.417
5260,1.2739,0.470799
5261,1.2966,0.0227
5262,1.2047,0.091899
5263,0.859999,0.344699
5264,5.88989,5.02989
5265,7.47318,1.5833
5266,3.39769,4.07549
5267,1.1516,2.24609
5268,1.1589,0.007299
5269,1.0116,0.147299
5270,1.299,0.287399
5271,1.0733,0.225699
5272,1.0624,0.0109
5273,1.3983,0.335899
5274,0.900798,0.497499
5275,1.2284,0.3276
5276,1.3053,0.0769
5277,1.1464,0.1589
5278,0.957798,0.1886
5279,1.3397,0.381899
5280,1.397,0.0573
5281,1.895,0.497999
5282,6.66099,4.76599
5283,6.59089,0.0701
5284,2.2499,4.34099
5285,2.2882,0.0383
5286,1.6439,0.644299
5287,6.50389,4.85999
5288,5.96759,0.536299
5289,5.34169,0.625899
5290,4.52199,0.819698
5291,3.72689,0.795098
5292,3.25459,0.472299
5293,2.36289,0.891699
5294,2.34899,0.0139
5295,1.4485,0.900498
5296,0.976398,0.472099
5297,10.0001,9.02368
5298,4.64749,5.35259
5299,5.46329,0.815798
5300,7.36848,1.9052
5301,5.61599,1.7525
5302,13.5434,7.92738
5303,11.1996,2.3438
5304,10.0385,1.1611
5305,1.4243,8.61418
5306,0.794499,0.629798
5307,1.3458,0.551298
5308,1.3444,0.0014
5309,1.2638,0.0806
5310,1.4787,0.2149
5311,1.3748,0.1039
5312,1.2346,0.140199
5313,1.3934,0.158799
5314,1.3024,0.091
5315,1.4272,0.1248
5316,7.25029,5.82309
5317,6.97779,0.272499
5318,1.5136,5.46419
5319,1.3874,0.1262
5320,1.3806,0.006799
5321,1.4663,0.085699
5322,1.4633,0.002999
5323,1.183,0.2803
5324,1.2343,0.0513
5325,0.855298,0.379
5326,1.1996,0.3443
5327,1.0768,0.1228
5328,1.1006,0.0238
5329,0.834798,0.2658
5330,1.1919,0.3571
5331,9.23768,8.04578
5332,8.66818,0.569499
5333,5.87449,2.79369
5334,1.5581,4.31639
5335,0.821699,0.736397
5336,1.1462,0.324499
5337,1.2095,0.0633
5338,0.915599,0.293899
5339,1.4016,0.485998
5340,1.2429,0.1587
5341,1.3612,0.1183
5342,1.3837,0.0225
5343,1.3658,0.0179
5344,0.832699,0.533098
5345,1.176,0.343298
5346,9.17798,8.00198
5347,8.77818,0.3998
5348,5.49319,3.28499
5349,3.05029,2.4429
5350,1.28,1.7703
5351,1.2215,0.0585
5352,1.3351,0.1136
5353,1.5306,0.1955
5354,1.2901,0.2405
5355,1.2908,0.0007
5356,1.3488,0.058
5357,1.2292,0.1196
5358,1.3335,0.1043
5359,1.3081,0.025399
5360,0.945798,0.3623
5361,8.36028,7.41448
5362,8.91168,0.551399
5363,4.84579,4.06589
5364,3.65609,1.1897
5365,3.36709,0.288998
5366,3.08489,0.2822
5367,2.31879,0.766099
5368,1.7092,0.609599
5369,1.3205,0.388699
5370,1.3177,0.0028
5371,1.4908,0.1731
5372,1.3047,0.1861
5373,1.1953,0.1094
5374,1.3149,0.1196
5375,1.3604,0.0455
5376,0.945198,0.415199
5377,4.30289,3.35769
5378,8.42318,4.12029
5379,6.43039,1.9928
5380,1.4719,4.95849
5381,1.2028,0.269099
5382,1.542,0.339198
5383,1.4207,0.121299
5384,1.1773,0.243399
5385,1.2045,0.0272
5386,0.864998,0.3395
5387,1.1938,0.3288
5388,1.2542,0.0604
5389,1.1297,0.1245
5390,0.929798,0.1999
5391,0.917698,0.0121
5392,0.899798,0.0179
5393,0.864398,0.0354
5394,7.85298,6.98859
5395,1.5676,6.28539
5396,1.8005,0.2329
5397,1.6974,0.1031
5398,0.774899,0.922498
5399,1.2231,0.448198
5400,1.57,0.3469
5401,1.412,0.158
5402,9.71938,8.30738
5403,1.0929,8.62648
5404,1.2058,0.112899
5405,1.1796,0.026199
5406,0.812098,0.3675
5407,1.0449,0.232799
5408,0.831598,0.213299
5409,1.0618,0.2302
5410,9.93638,8.87458
5411,0.926098,9.01028
5412,1.0487,0.1226
5413,1.3592,0.310499
5414,1.2587,0.1005
5415,1.2569,0.001799
5416,0.846898,0.41
5417,1.2698,0.422899
5418,9.32008,8.05028
5419,1.3712,7.94888
5420,1.5182,0.147
5421,1.3502,0.168
5422,0.775398,0.574799
5423,1.308,0.5326
5424,1.1299,0.1781
5425,1.1523,0.022399
5426,0.930198,0.222099
5427,1.1741,0.2439
5428,1.1472,0.026901
5429,0.893098,0.254099
5430,5.32759,4.43449
5431,5.14059,0.187
5432,4.30709,0.833497
5433,3.67319,0.6339
5434,3.15319,0.519999
5435,2.3168,0.836397
5436,1.8456,0.4712
5437,1.2937,0.551899
5438,0.793198,0.500499
5439,1.22,0.4268
5440,1.2631,0.0431
5441,0.931398,0.3317
5442,9.87758,8.94618
5443,0.771099,9.10648
5444,0.755698,0.015401
5445,1.2266,0.4709
5446,0.910199,0.316399
5447,1.1049,0.194699
5448,1.116,0.0111
5449,1.0046,0.1114
5450,1.2079,0.203299
5451,8.36008,7.15219
5452,1.2256,7.13449
5453,1.2586,0.033
5454,1.0908,0.167799
5455,0.900499,0.190299
5456,1.1863,0.285798
5457,1.0858,0.100499
5458,0.993798,0.092
5459,9.41768,8.42388
5460,9.47348,0.0558
5461,1.5258,7.94768
5462,1.1057,0.420099
5463,1.2576,0.151899
5464,0.829898,0.427699
5465,1.2199,0.39
5466,1.2394,0.019499
5467,1.1068,0.132599
5468,9.02748,7.92068
5469,1.1175,7.90998
5470,1.0331,0.084399
5471,0.790398,0.2427
5472,1.1511,0.3607
5473,1.0689,0.082201
5474,0.830698,0.238199
5475,1.1993,0.3686
5476,9.75168,8.55238
5477,9.71908,0.0326
5478,0.925898,8.79318
5479,1.1068,0.180899
5480,0.797298,0.309499
5481,1.0578,0.2605
5482,0.799398,0.2584
5483,1.0636,0.2642
5484,0.816498,0.2471
5485,9.11588,8.29938
5486,1.2974,7.81849
5487,0.771599,0.525798
5488,0.887098,0.115499
5489,1.1171,0.23
5490,0.839599,0.277499
5491,1.2062,0.366599
5492,1.1817,0.0245
5493,0.831199,0.350499
5494,1.3073,0.476098
5495,0.831999,0.475298
5496,1.2084,0.376398
5497,1.3449,0.1365
5498,1.3701,0.0252
5499,0.630299,0.739798
5500,1.2177,0.587399
5501,0.867598,0.3501
5502,1.3916,0.523999
5503,7.39579,6.00419
5504,1.7968,5.59899
5505,1.9477,0.150899
5506,0.831098,1.1166
5507,0.813399,0.017699
5508,1.3304,0.516998
5509,1.1886,0.1418
5510,0.829898,0.358699
5511,10.0772,9.24728
5512,0.971898,9.10528
5513,0.839998,0.1319
5514,1.0888,0.2488
5515,0.805698,0.2831
5516,1.1449,0.3392
5517,1.3108,0.165899
5518,1.3289,0.0181
5519,0.780298,0.548599
5520,8.48248,7.70219
5521,1.117,7.36549
5522,1.1687,0.0517
5523,0.860598,0.3081
5524,1.125,0.2644
5525,1.1643,0.0393
5526,0.968998,0.1953
5527,1.0917,0.1227
5528,9.68548,8.59378
5529,9.81078,0.1253
5530,1.0064,8.80438
5531,1.1576,0.1512
5532,1.0337,0.1239
5533,0.808098,0.2256
5534,1.2662,0.4581
5535,1.2537,0.0125
5536,0.859499,0.394199
5537,1.0874,0.227899
5538,1.1262,0.0388
5539,0.825199,0.300999
5540,8.05978,7.23458
5541,0.876298,7.18348
5542,1.0734,0.1971
5543,0.914099,0.159299
5544,1.2296,0.315498
5545,1.0877,0.141899
5546,0.885498,0.2022
5547,1.218,0.332499
5548,9.59708,8.37908
5549,9.60878,0.0117
5550,1.1472,8.46158
5551,1.4628,0.3156
5552,1.273,0.1898
5553,1.1127,0.160299
5554,0.816499,0.296199
5555,1.3313,0.514798
5556,9.79498,8.46368
5557,1.0487,8.74628
5558,1.0308,0.017899
5559,1.3119,0.281099
5560,1.3515,0.0396
5561,0.841398,0.510099
5562,1.1079,0.2665
5563,1.4217,0.313799
5564,1.4656,0.0439
5565,1.2362,0.229399
5566,1.1743,0.0619
5567,1.2362,0.061899
5568,1.2735,0.0373
5569,0.867798,0.405699
5570,1.1138,0.246
5571,0.940798,0.173
5572,0.909198,0.0316
5573,1.2392,0.33
5574,1.1072,0.132
5575,0.883298,0.2239
5576,14.9913,14.108
5577,15.8217,0.830399
5579,10.4901,5.33159
5580,10.3259,0.164199
5581,9.55178,0.774098
5582,8.74198,0.809798
5583,8.20128,0.540699
5584,7.41048,0.790799
5585,6.61759,0.792898
5586,6.01889,0.598699
5587,5.27849,0.740399
5588,4.51069,0.767798
5589,4.16809,0.342599
5590,3.39159,0.776499
5591,2.77829,0.613298
5592,2.48429,0.294
5593,1.5922,0.892098
5594,0.709199,0.882998
5595,9.38788,8.67868
5596,1.0447,8.34318
5597,0.980098,0.064599
5598,0.836898,0.1432
5599,1.1383,0.301399
5600,0.781598,0.356699
5601,1.0019,0.2203
5602,0.758599,0.243299
5603,1.1765,0.417898
5604,1.4581,0.2816
5605,1.2797,0.1784
5606,1.1142,0.1655
5607,0.905898,0.208299
5608,1.049,0.1431
5609,1.8596,0.810598
5610,3.65969,1.8001
5611,3.12499,0.534698
5612,2.71199,0.413
5613,2.16069,0.551299
5614,1.1751,0.985597
5615,7.98628,6.81119
5616,1.0986,6.88769
5617,1.0172,0.081399
5618,1.2422,0.224999
5619,1.0727,0.1695
5620,0.924198,0.148499
5621,2.16,1.2358
5622,1.2367,0.923298
5623,1.1099,0.1268
5624,0.922598,0.1873
5625,1.4208,0.498199
5626,1.2486,0.1722
5627,1.0746,0.173999
5628,4.06679,2.99219
5629,3.34339,0.723397
5630,2.54289,0.800499
5631,2.1136,0.429299
5632,1.532,0.581599
5633,0.724198,0.807799
5634,1.5411,0.816899
5635,11.5364,9.99528
5636,11.2986,0.2378
5637,10.6873,0.611298
5638,10.1481,0.539199
5639,9.39038,0.757699
5640,8.64058,0.749798
5641,4.03769,4.60289
5642,2.45669,1.581
5643,2.4768,0.0201
5644,1.7981,0.678698
5645,1.4435,0.3546
5646,1.5403,0.0968
5647,1.29,0.250299
5648,1.1974,0.0926
5649,1.5505,0.353099
5650,1.2323,0.3182
5651,1.1915,0.040799
5652,1.5618,0.370299
5653,7.51409,5.95229
5654,1.073,6.44109
5655,0.756098,0.3169
5656,1.2445,0.488399
5657,1.2631,0.0186
5658,1.416,0.1529
5659,1.3922,0.0238
5660,1.5764,0.1842
5661,9.72488,8.14848
5662,1.1001,8.62478
5663,1.1937,0.0936
5664,1.0769,0.1168
5665,1.3455,0.268599
5666,0.865798,0.479699
5667,9.75198,8.88618
5668,10.2473,0.495298
5669,1.0296,9.21768
5670,1.2543,0.224699
5671,1.4723,0.218
5672,1.6949,0.222599
5673,1.4008,0.294099
5674,1.2242,0.176599
5675,10.05,8.82578
5676,10.1465,0.0965
5677,0.885298,9.26118
5678,0.840598,0.0447
5679,1.4737,0.633099
5680,1.1227,0.350999
5681,1.2536,0.1309
5682,0.823099,0.430499
5683,24.9147,24.0916
5684,24.9264,0.0118
5685,17.0985,7.82798
5686,1.5593,15.5392
5687,1.0187,0.540599
5688,0.727499,0.291199
5689,1.2333,0.505798
5690,1.2384,0.0051
5691,0.766699,0.471698
5692,1.3511,0.584399
5693,1.3147,0.036401
5694,1.2497,0.064999
5695,1.0368,0.2129
5696,1.1727,0.135899
5697,0.883998,0.288699
5698,1.2379,0.3539
5699,3.14039,1.90249
5700,9.15028,6.00989
5701,1.3696,7.78068
5702,1.2884,0.0812
5703,0.858898,0.429499
5704,1.3688,0.509899
5705,1.0942,0.2746
5706,0.874698,0.219499
5707,1.2582,0.383499
5708,1.2031,0.0551
5709,0.919498,0.283599
5710,1.2866,0.3671
5711,1.4889,0.202299
5712,1.4674,0.0215
5713,1.2709,0.196499
5714,5.38449,4.11359
5715,9.38268,3.99819
5716,7.99458,1.3881
5717,4.91109,3.08349
5718,3.40109,1.51
5719,0.941198,2.45989
5720,0.729499,0.211699
5721,1.3114,0.581899
5722,1.2603,0.0511
5723,1.1552,0.1051
5724,0.894198,0.261
5725,1.1651,0.2709
5726,1.1271,0.038
5727,0.931198,0.1959
5728,1.1579,0.2267
5729,1.2757,0.1178
5730,8.74028,7.46458
5731,6.14769,2.59259
5732,1.1427,5.00499
5733,1.2952,0.152499
5734,1.3069,0.0117
5735,1.3023,0.0046
5736,1.5364,0.2341
5737,1.1324,0.403999
5738,0.851698,0.2807
5739,1.0848,0.2331
5740,1.1752,0.090399
5741,1.2956,0.1204
5742,1.3307,0.0351
5743,9.53618,8.20548
5744,9.28378,0.252399
5745,1.3931,7.89068
5746,1.2069,0.1862
5747,0.981998,0.2249
5748,1.0665,0.0845
5749,0.697798,0.3687
5750,1.4221,0.724299
5751,1.4518,0.0297
5752,1.1931,0.258699
5753,1.3587,0.165599
5754,1.4008,0.0421
5755,1.3721,0.0287
5756,1.2889,0.0832
5757,1.2944,0.0055
5758,0.896098,0.398299
5759,8.36608,7.46998
5760,8.30768,0.058399
5761,2.55319,5.75449
5762,1.2863,1.2669
5763,1.1538,0.132501
5764,0.962298,0.191499
5765,1.1459,0.1836
5766,1.372,0.226099
5767,1.3934,0.0214
5768,1.404,0.0106
5769,1.7122,0.308199
5770,0.991198,0.720998
5771,1.2885,0.2973
5772,1.51,0.221498
5773,1.3847,0.125298
5774,7.13679,5.75209
5775,1.3098,5.82699
5776,0.909798,0.399999
5777,0.909098,0.0007
5778,0.974498,0.0654
5779,1.2246,0.2501
5780,1.2349,0.0103
5781,1.2356,0.0007
5782,0.929898,0.3057
5783,1.237,0.307099
5784,1.0538,0.183199
5785,1.2002,0.1464
5786,0.849199,0.350999
5787,1.1904,0.341198
5788,1.1792,0.011199
5789,1.4058,0.226599
5790,1.2325,0.173299
5791,0.953198,0.2793
5792,1.0585,0.1053
5793,1.0501,0.0084
5794,0.774199,0.275899
5795,1.4126,0.638398
5796,1.0679,0.344699
5797,0.783199,0.284699
5798,9.59678,8.81358
5799,9.29718,0.299599
5800,1.1975,8.09968
5801,1.1848,0.012701
5802,1.2658,0.081
5803,1.3734,0.1076
5804,1.3404,0.033
5805,6.12399,4.78359
5806,5.62489,0.499099
5807,1.0398,4.58509
5808,1.1474,0.1076
5809,1.1982,0.050799
5810,0.903398,0.294799
5811,1.4006,0.4972
5812,1.3284,0.072201
5813,1.1748,0.153599
5814,1.2623,0.087499
5815,1.4936,0.2313
5816,1.1971,0.2965
5817,0.885098,0.311999
5818,1.2305,0.3454
5819,5.52429,4.29379
5820,4.42079,1.1035
5821,4.30269,0.1181
5822,3.57209,0.730599
5823,2.76999,0.802098
5824,2.177,0.592998
5825,1.3857,0.791298
5826,0.694898,0.6908
5827,4.19979,3.50489
5828,1.0401,3.15969
5829,1.2065,0.1664
5830,1.2883,0.0818
5831,1.3529,0.0646
5832,1.344,0.0089
5833,3.05879,1.7148
5834,2.5097,0.549099
5835,1.5994,0.910298
5836,1.3074,0.292
5837,0.801898,0.505499
5838,6.11599,5.31409
5839,1.3863,4.72969
5840,2.65979,1.2735
5841,1.9735,0.686298
5842,1.2151,0.758398
5843,0.747398,0.4677
5844,0.967498,0.2201
5845,1.1262,0.158699
5846,9.79068,8.66448
5847,11.5447,1.754
5848,11.599,0.0543
5849,11.1516,0.447399
5850,6.22089,4.93069
5851,2.942,3.27889
5852,2.4034,0.538599
5853,1.5839,0.819499
5854,1.131,0.452899
5855,0.908998,0.222
5856,1.4746,0.565599
5857,1.2935,0.1811
5858,1.216,0.0775
5859,1.3319,0.1159
5860,1.1231,0.208799
5861,0.830998,0.2921
5862,1.5031,0.672099
5863,1.6497,0.146599
5864,1.1467,0.502998
5865,0.654098,0.4926
5866,1.3213,0.667199
5867,4.09679,2.77549
5868,3.82429,0.272499
5869,4.26089,0.436598
5870,3.64299,0.617899
5871,0.864698,2.77829
5872,1.0624,0.1977
5873,1.2879,0.225499
5874,0.756698,0.531199
5875,1.0888,0.3321
5876,1.1412,0.052399
5877,0.894898,0.246299
5878,1.2672,0.3723
5879,1.1863,0.080901
5880,1.371,0.1847
5881,1.1554,0.2156
5882,7.47799,6.32259
5883,1.6311,5.84689
5884,1.2249,0.406198
5885,1.2396,0.0147
5886,1.3124,0.072799
5887,0.885298,0.427099
5888,1.1631,0.2778
5889,1.2318,0.0687
5890,1.226,0.0058
5891,0.840098,0.3859
5892,1.1856,0.3455
5893,1.4432,0.257599
5894,1.2816,0.161599
5895,0.807999,0.473599
5896,1.4806,0.672598
5897,1.1575,0.323099
5898,0.860198,0.2973
5899,1.1233,0.263099
5900,1.3583,0.235
5901,1.5393,0.181
5902,1.2667,0.272599
5903,0.794799,0.471899
5904,7.54228,6.74748
5905,7.51678,0.0255
5906,6.75479,0.761998
5907,6.22979,0.524999
5908,5.48339,0.746399
5909,4.72109,0.762298
5910,3.92629,0.794798
5911,3.45069,0.475599
5912,2.48949,0.961198
5913,2.33659,0.1529
5914,1.5817,0.754898
5915,1.3028,0.2789
5916,1.5065,0.2037
5917,1.266,0.2405
5918,1.5752,0.3092
5919,8.82718,7.25198
5920,7.01369,1.8135
5921,1.1472,5.86649
5922,0.977498,0.1697
5923,1.1633,0.1858
5924,0.854798,0.3085
5925,1.5211,0.666299
5926,1.4063,0.1148
5927,1.1739,0.232399
5928,1.1146,0.0593
5929,1.3176,0.202999
5930,0.828798,0.488799
5931,7.55338,6.72459
5932,7.59978,0.0464
5933,1.1094,6.49039
5934,1.1184,0.008999
5935,0.883798,0.234599
5936,1.0343,0.1505
5937,2.81569,1.7814
5938,2.267,0.548699
5939,1.4703,0.796698
5940,0.731898,0.738399
5941,1.2477,0.515799
5942,1.1453,0.1024
5943,6.15679,5.01149
5944,21.0258,14.869
5945,17.4462,3.57959
5946,1.2138,16.2324
5947,1.4668,0.253
5948,1.325,0.1418
5949,1.1491,0.175899
5950,1.1833,0.034199
5951,0.830798,0.352499
5952,1.2809,0.4501
5953,1.1814,0.0995
5954,0.896599,0.284799
5955,0.987698,0.091099
5956,1.1235,0.1358
5957,1.174,0.0505
5958,0.831598,0.3424
5959,1.2731,0.441499
5960,8.92428,7.65118
5961,1.284,7.64028
5962,1.1223,0.1617
5963,1.367,0.2447
5964,12.8472,11.4802
5965,7.18638,5.66079
5966,5.01649,2.1699
5967,1.9493,3.06719
5968,1.9838,0.0345
5969,2.38899,0.405199
5970,2.3925,0.0035
5971,7.71808,5.32559
5972,6.86919,0.848897
5973,6.33129,0.5379
5974,5.66129,0.669997
5975,5.18509,0.4762
5976,4.31929,0.865798
5977,3.36729,0.951998
5978,14.9767,11.6094
5979,16.8461,1.8694
5980,17.8899,1.0438
5981,13.9702,3.91969
5982,4.89709,9.07308
5983,4.45329,0.443798
5984,9.02358,4.57029
5985,8.86548,0.1581
5986,8.31238,0.553099
5987,7.27819,1.0342
5988,6.20739,1.0708
5989,5.60959,0.597799
5990,4.68909,0.920498
5991,4.10409,0.584999
5992,2.91539,1.1887
5993,2.46429,0.451099
5994,1.4384,1.0259
5995,0.725298,0.713099
5996,1.4074,0.682099
5997,10.3296,8.92218
5998,9.64158,0.687998
5999,9.22228,0.419299
6000,8.56218,0.660099
6001,2.0414,6.52079
6002,1.3661,0.675299
6003,1.5139,0.1478
6004,1.3081,0.2058
6005,1.2299,0.0782
6006,0.765798,0.464099
6007,3.09059,2.32479
6008,1.0376,2.053
6009,1.1851,0.147499
6010,1.2743,0.0892
6011,1.1701,0.104199
6012,0.870398,0.2997
6013,1.1803,0.309899
6014,1.3187,0.1384
6015,1.25,0.0687
6016,1.1163,0.1337
6017,1.0002,0.116099
6018,1.6466,0.646399
6019,1.4099,0.2367
6020,0.820999,0.588898
6021,2.58949,1.7685
6022,2.4288,0.1607
6023,5.64159,3.21279
6024,5.30719,0.334399
6025,1.1369,4.17029
6026,0.954598,0.1823
6027,0.834498,0.1201
6028,1.1324,0.2979
6029,1.2538,0.121399
6030,2.4588,1.205
6031,1.4767,0.982098
6032,0.668999,0.807698
6033,3.29539,2.62639
6034,2.70519,0.590199
6035,5.46189,2.75669
6036,5.04729,0.414599
6037,4.28319,0.764098
6038,3.40169,0.881499
6039,2.34599,1.0557
6040,2.2952,0.050799
6041,2.22589,0.069301
6042,1.4629,0.762998
6043,1.5853,0.122399
6044,1.0429,0.542398
6045,0.934098,0.1088
6046,1.0601,0.126
6047,1.2175,0.157399
6048,17.7362,16.5187
6051,15.7296,2.0066
6054,13.2745,2.45509
6055,12.5445,0.729999
6056,11.7492,0.795298
6057,11.1749,0.574299
6058,10.3869,0.787998
6059,9.52538,0.861498
6060,8.60628,0.919098
6061,5.24659,3.35969
6062,5.55269,0.306099
6063,5.17269,0.379999
6064,4.37679,0.795899
6065,3.61329,0.763498
6066,2.64449,0.968798
6067,6.21239,3.56789
6068,15.942,9.72958
6069,15.0483,0.893699
6070,14.5373,0.510999
6071,13.632,0.905298
6072,12.6901,0.941898
6073,12.0745,0.615599
6074,1.8472,10.2273
6075,1.3609,0.486299
6076,0.904998,0.455899
6077,1.5519,0.646899
6078,1.083,0.468899
6079,1.0523,0.030701
6080,1.1853,0.133
6081,0.926498,0.258799
6082,1.0142,0.0877
6083,1.4469,0.432699
6084,1.1823,0.264599
6085,1.3994,0.217099
6086,9.74428,8.34488
6087,8.76328,0.980998
6088,8.18618,0.577099
6089,2.0598,6.12639
6090,1.7217,0.338099
6091,1.2603,0.4614
6092,0.896798,0.363499
6093,1.1923,0.2955
6094,2.32199,1.1297
6095,1.6155,0.706498
6096,1.7181,0.1026
6097,1.0005,0.717599
6098,0.632199,0.368299
6099,1.305,0.672798
6100,4.63199,3.32699
6101,4.29069,0.341299
6102,3.44049,0.850198
6103,2.53669,0.903798
6104,10.1075,7.57078
6105,9.51048,0.596999
6106,1.8914,7.61908
6107,1.178,0.713399
6108,0.888499,0.289498
6109,1.2547,0.366198
6110,1.1754,0.079299
6111,0.987698,0.1877
6112,1.0541,0.0664
6113,1.1491,0.094999
6114,0.858498,0.290599
6115,1.1887,0.3302
6116,1.1345,0.0542
6117,0.971298,0.1632
6118,1.16,0.188699
6119,1.2362,0.0762
6120,9.48498,8.24878
6121,1.3277,8.15728
6122,1.244,0.0837
6123,1.1974,0.0466
6124,0.863098,0.334299
6125,0.995098,0.132
6126,1.1485,0.1534
6127,0.851799,0.296699
6128,1.0853,0.233499
6129,8.47638,7.39108
6130,7.71018,0.766198
6131,7.26858,0.4416
6132,6.37419,0.894397
6133,5.68509,0.689099
6134,5.14069,0.544399
6135,4.55279,0.587898
6136,4.13889,0.4139
6137,3.29659,0.842298
6138,2.70679,0.589799
6139,2.47139,0.235399
6140,1.7261,0.745299
6141,0.846798,0.879298
6142,1.1626,0.3158
6143,9.03098,7.86838
6144,3.28379,5.74719
6145,1.4885,1.7953
6146,0.808898,0.679599
6147,0.762498,0.0464
6148,1.283,0.520499
6149,0.982598,0.300399
6150,1.0793,0.0967
6151,1.0361,0.0432
6152,1.148,0.111899
6153,0.903798,0.244199
6154,1.0754,0.1716
6155,1.3329,0.2575
6156,1.181,0.1519
6157,0.828098,0.3529
6158,1.0039,0.1758
6159,1.3539,0.349999
6160,1.3067,0.0472
6161,1.434,0.1273
6162,2.2758,0.841798
6163,9.78908,7.51328
6164,9.40988,0.3792
6165,4.70949,4.70039
6166,1.2927,3.41679
6167,1.3428,0.0501
6168,1.2378,0.105
6169,1.1081,0.129699
6170,0.863698,0.2444
6171,1.3133,0.449599
6172,1.19,0.123299
6173,1.2212,0.031199
6174,1.4288,0.2076
6175,1.5705,0.141699
6176,1.2813,0.289199
6177,1.3538,0.0725
6178,4.33449,2.98069
6179,2.73989,1.5946
6180,4.80499,2.0651
6181,2.8135,1.9915
6182,0.848598,1.9649
6183,0.786098,0.0625
6184,2.08469,1.2986
6185,2.08649,0.0018
6186,0.971498,1.115
6187,1.2277,0.256199
6188,1.2699,0.042201
6189,1.3643,0.094399
6190,1.459,0.0947
6191,1.3083,0.1507
6192,1.4927,0.1844
6193,2.2592,0.766499
6194,5.71579,3.45659
6195,2.416,3.29979
6196,0.833798,1.5822
6197,1.2016,0.367799
6198,2.15939,0.957798
6199,1.4041,0.755297
6200,1.3253,0.078801
6201,1.1366,0.188699
6202,0.938298,0.1983
6203,1.234,0.2957
6204,1.1964,0.0376
6205,1.256,0.0596
6206,1.917,0.660998
6207,4.26249,2.34549
6208,6.69139,2.42889
6209,2.29359,4.39779
6210,0.867498,1.4261
6211,1.1283,0.2608
6212,1.1422,0.013899
6213,0.777398,0.364799
6214,1.3113,0.533899
6215,1.1485,0.162799
6216,0.852598,0.2959
6217,1.4089,0.556299
6218,1.4275,0.0186
6219,4.45599,3.02849
6220,6.03869,1.5827
6221,1.7648,4.27389
6222,1.7511,0.0137
6223,1.5821,0.168999
6224,0.925498,0.656599
6225,0.964298,0.0388
6226,1.1845,0.2202
6227,0.878899,0.305599
6228,1.1508,0.271898
6229,1.6904,0.539599
6230,1.6471,0.0433
6231,0.903598,0.743498
6232,0.790798,0.1128
6233,1.3007,0.5099
6234,2.2352,0.934498
6235,3.76659,1.5314
6236,3.60019,0.166399
6237,2.5633,1.0369
6238,1.8317,0.731599
6239,1.174,0.657698
6240,1.2507,0.076699
6241,1.8223,0.571599
6242,1.4462,0.376099
6243,1.1918,0.2544
6244,1.4547,0.2629
6245,1.1889,0.265799
6246,1.3379,0.148999
6247,1.3614,0.023501
6248,7.98628,6.62489
6249,5.22309,2.76319
6250,1.94529,3.27779
6251,0.950698,0.994597
6252,1.3793,0.428599
6253,1.2309,0.1484
6254,1.2404,0.0095
6255,1.2641,0.0237
6256,0.924498,0.339599
6257,0.922298,0.0022
6258,1.1079,0.185599
6259,0.915198,0.192699
6260,0.964698,0.0495
6261,0.701299,0.263399
6262,1.247,0.545698
6263,3.28489,2.0379
6264,7.75048,4.46559
6265,4.20939,3.54109
6266,1.112,3.09739
6267,1.1168,0.004801
6268,0.910698,0.2061
6269,0.915198,0.0045
6270,0.608998,0.3062
6271,1.3444,0.7354
6272,1.2457,0.0987
6273,1.2583,0.0126
6274,1.4474,0.189099
6275,1.1387,0.308699
6276,1.1792,0.0405
6277,0.979098,0.2001
6278,5.14539,4.16629
6279,11.045,5.89959
6280,10.6663,0.378699
6281,9.96438,0.701898
6282,9.25278,0.711598
6283,8.55748,0.695299
6284,3.46169,5.09579
6285,1.8781,1.5836
6286,1.6132,0.2649
6287,0.697899,0.915297
6288,1.3123,0.614398
